,Age,Gender,Profession,Marital_status,Education,No_of_Dependents,Personal_loan,House_loan,Partner_working,Salary,Partner_salary,Total_salary,Price,Make
1389,23,Female,Salaried,Married,Post Graduate,2,Yes,No,Yes,59100,32000.0,91100,27000,Hatchback
1390,23,Male,Salaried,Married,Post Graduate,3,No,No,Yes,51900,40100.0,92000,24000,Hatchback
1391,23,Male,Business,Married,Post Graduate,4,Yes,Yes,Yes,58200,32600.0,90800,28000,Hatchback
1392,23,Male,Business,Married,Post Graduate,2,Yes,No,Yes,50800,40100.0,90900,22000,Hatchback
1393,23,Male,Salaried,Married,Post Graduate,3,Yes,Yes,Yes,60200,28700.0,88900,32000,Hatchback
1394,23,Male,Salaried,Married,Post Graduate,3,No,No,Yes,58300,30100.0,88400,24000,Hatchback
1395,23,Male,Salaried,Married,Post Graduate,3,No,No,Yes,58800,30200.0,89000,23000,Sedan
1396,23,Male,Business,Married,Post Graduate,4,Yes,No,Yes,59300,28000.0,87300,30000,Hatchback
1397,23,Male,Salaried,Married,Post Graduate,4,No,No,Yes,55000,32300.0,87300,29000,Sedan
1398,23,Male,Salaried,Married,Post Graduate,2,No,No,Yes,56000,30300.0,86300,24000,Hatchback
1399,23,Male,Business,Married,Post Graduate,4,Yes,Yes,Yes,57100,28200.0,85300,31000,Sedan
1400,23,Male,Business,Married,Post Graduate,3,No,No,Yes,55300,30900.0,86200,23000,Sedan
1401,23,Male,Business,Married,Post Graduate,4,Yes,No,Yes,56400,28900.0,85300,33000,Hatchback
1402,23,Male,Business,Married,Post Graduate,2,Yes,Yes,Yes,53100,30600.0,83700,23000,Hatchback
1403,23,Male,Business,Married,Post Graduate,3,Yes,Yes,Yes,53000,30600.0,83600,21000,Sedan
1404,23,Male,Salaried,Married,Post Graduate,2,No,No,Yes,58600,600.0,59200,20000,Hatchback
1405,23,Male,Salaried,Married,Post Graduate,2,Yes,Yes,Yes,52500,30800.0,83300,24000,Sedan
1406,23,Male,Salaried,Married,Post Graduate,3,No,No,Yes,53900,28000.0,81900,32000,Hatchback
1407,23,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,51300,30300.0,81600,26000,Sedan
1408,23,Male,Business,Married,Post Graduate,2,No,No,Yes,51400,30500.0,81900,24000,Hatchback
1409,23,Male,Salaried,Married,Post Graduate,3,No,Yes,Yes,55400,25800.0,81200,26000,Hatchback
1410,23,Male,Salaried,Married,Post Graduate,2,Yes,Yes,Yes,55200,25700.0,80900,20000,Hatchback
1411,23,Male,Business,Married,Post Graduate,2,No,Yes,Yes,51200,28000.0,79200,32000,Hatchback
1412,23,Male,Salaried,Married,Graduate,3,No,No,Yes,39600,40100.0,79700,23000,Sedan
1413,23,Male,Salaried,Married,Post Graduate,3,No,No,Yes,53300,25500.0,78800,20000,Sedan
1414,23,Male,Salaried,Married,Graduate,3,Yes,No,Yes,37500,40000.0,77500,25000,Hatchback
1415,23,Male,Business,Married,Graduate,2,Yes,No,Yes,37800,40900.0,78700,22000,Hatchback
1416,23,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,52800,25500.0,78300,21000,Sedan
1417,23,Male,Business,Married,Graduate,2,Yes,Yes,Yes,35400,40400.0,75800,27000,Sedan
1418,23,Male,Salaried,Married,Graduate,3,Yes,No,Yes,35600,40000.0,75600,24000,Hatchback
1419,23,Male,Salaried,Married,Graduate,2,Yes,No,Yes,35500,40600.0,76100,23000,Sedan
1420,23,Male,Business,Married,Post Graduate,3,No,Yes,Yes,50400,900.0,51300,20000,Hatchback
1421,23,Male,Salaried,Married,Graduate,2,No,No,Yes,33100,40700.0,73800,21000,Sedan
1422,23,Male,Business,Married,Graduate,3,Yes,Yes,Yes,32500,40700.0,73200,29000,Hatchback
1423,23,Male,Salaried,Married,Graduate,3,Yes,No,Yes,32800,100.0,32900,20000,Hatchback
1424,23,Male,Salaried,Married,Graduate,3,Yes,No,Yes,30100,40600.0,70700,29000,Sedan
1425,23,Male,Business,Married,Graduate,4,No,Yes,Yes,34600,35600.0,70200,32000,Hatchback
1426,23,Male,Business,Married,Graduate,3,Yes,No,Yes,39500,30800.0,70300,27000,Sedan
1427,23,Male,Business,Married,Graduate,2,Yes,No,Yes,37200,32600.0,69800,27000,Sedan
1428,23,Male,Business,Married,Graduate,3,Yes,Yes,Yes,40600,28800.0,69400,32000,Hatchback
1429,23,Male,Salaried,Married,Graduate,3,Yes,No,Yes,38200,30400.0,68600,22000,Hatchback
1430,23,Male,Business,Married,Graduate,4,Yes,Yes,Yes,38100,28600.0,66700,33000,Hatchback
1431,23,Male,Salaried,Married,Graduate,4,Yes,No,Yes,38100,28100.0,66200,31000,Hatchback
1432,23,Male,Salaried,Married,Graduate,2,No,No,Yes,37100,28200.0,65300,31000,Sedan
1433,23,Male,Salaried,Married,Graduate,3,Yes,No,Yes,37100,28500.0,65600,30000,Hatchback
1434,23,Male,Salaried,Married,Graduate,1,Yes,Yes,Yes,32900,30300.0,63200,27000,Sedan
1435,23,Male,Business,Married,Graduate,3,No,No,Yes,32100,30700.0,62800,26000,Hatchback
1436,23,Male,Business,Married,Graduate,3,Yes,No,Yes,32700,30200.0,62900,24000,Hatchback
1437,23,Male,Salaried,Married,Graduate,2,No,Yes,Yes,37000,25100.0,62100,19000,Sedan
1438,23,Male,Salaried,Married,Graduate,3,No,No,Yes,30100,30400.0,60500,27000,Sedan
1439,23,Male,Business,Married,Graduate,3,No,No,Yes,30000,30400.0,60400,23000,Hatchback
1440,23,Male,Business,Single,Post Graduate,2,No,No,No,59500,0.0,59500,33000,Hatchback
1441,23,Male,Salaried,Married,Graduate,2,Yes,Yes,Yes,31700,28800.0,60500,32000,Hatchback
1442,23,Male,Salaried,Married,Graduate,4,No,Yes,Yes,31900,28400.0,60300,30000,Hatchback
1443,23,Male,Business,Married,Post Graduate,3,No,Yes,No,59100,0.0,59100,23000,Sedan
1444,23,Male,Salaried,Married,Graduate,2,No,No,Yes,34200,25700.0,59900,19000,Hatchback
1445,23,Male,Salaried,Married,Post Graduate,4,Yes,No,No,58200,0.0,58200,30000,Hatchback
1446,23,Male,Salaried,Married,Post Graduate,3,No,Yes,No,58100,0.0,58100,30000,Hatchback
1447,23,Male,Salaried,Married,Post Graduate,3,Yes,No,No,58500,0.0,58500,26000,Hatchback
1448,23,Male,Business,Married,Post Graduate,3,Yes,No,No,58700,0.0,58700,24000,Sedan
1449,23,Male,Salaried,Single,Post Graduate,2,Yes,Yes,No,58600,0.0,58600,24000,Hatchback
1450,23,Male,Salaried,Married,Post Graduate,3,Yes,Yes,No,58100,0.0,58100,18000,Sedan
1451,23,Male,Business,Married,Post Graduate,4,Yes,Yes,No,57300,0.0,57300,29000,Sedan
1452,23,Male,Salaried,Married,Post Graduate,1,No,No,No,57400,0.0,57400,28000,Hatchback
1453,23,Male,Salaried,Married,Post Graduate,3,No,Yes,No,57600,0.0,57600,28000,Hatchback
1454,23,Male,Salaried,Married,Post Graduate,2,No,No,No,57200,0.0,57200,24000,Hatchback
1455,23,Male,Business,Married,Post Graduate,3,No,Yes,No,56900,0.0,56900,31000,Hatchback
1456,23,Male,Business,Married,Post Graduate,4,Yes,No,No,56400,0.0,56400,29000,Hatchback
1457,23,Male,Business,Single,Post Graduate,2,Yes,No,No,56900,0.0,56900,26000,Hatchback
1458,23,Male,Salaried,Married,Post Graduate,3,Yes,No,No,55600,0.0,55600,29000,Hatchback
1459,23,Male,Salaried,Married,Post Graduate,3,Yes,No,No,55700,0.0,55700,25000,Hatchback
1460,23,Male,Business,Married,Post Graduate,3,Yes,Yes,No,55300,0.0,55300,23000,Sedan
1461,23,Male,Salaried,Married,Post Graduate,3,Yes,Yes,No,54300,0.0,54300,27000,Sedan
1462,23,Male,Business,Single,Post Graduate,2,Yes,Yes,No,54600,0.0,54600,25000,Hatchback
1463,23,Male,Business,Married,Post Graduate,2,No,No,No,54400,0.0,54400,21000,Sedan
1464,23,Male,Salaried,Married,Post Graduate,3,Yes,No,No,53100,0.0,53100,23000,Sedan
1465,23,Male,Business,Married,Post Graduate,3,No,No,No,52000,0.0,52000,26000,Hatchback
1466,23,Male,Business,Married,Post Graduate,3,No,No,No,52600,0.0,52600,22000,Hatchback
1467,23,Male,Salaried,Married,Post Graduate,3,Yes,No,No,52900,0.0,52900,18000,Sedan
1468,23,Male,Business,Single,Post Graduate,2,No,No,No,51400,0.0,51400,31000,Hatchback
1469,23,Male,Salaried,Married,Post Graduate,2,Yes,Yes,No,51100,0.0,51100,25000,Hatchback
1470,23,Male,Business,Married,Post Graduate,3,No,Yes,No,51900,0.0,51900,23000,Hatchback
1471,23,Male,Salaried,Married,Post Graduate,3,No,No,No,51400,0.0,51400,20000,Hatchback
1472,23,Male,Salaried,Married,Post Graduate,2,Yes,No,No,50900,0.0,50900,33000,Hatchback
1473,23,Male,Salaried,Single,Graduate,2,Yes,Yes,No,37000,0.0,37000,33000,Hatchback
1474,23,Male,Salaried,Single,Graduate,2,Yes,Yes,No,36200,0.0,36200,28000,Hatchback
1475,23,Male,Business,Married,Graduate,4,No,No,No,35400,0.0,35400,28000,Hatchback
1476,23,Male,Salaried,Single,Graduate,2,Yes,No,No,35800,0.0,35800,26000,Hatchback
1477,23,Male,Business,Single,Graduate,0,No,Yes,No,35700,0.0,35700,22000,Hatchback
1478,23,Male,Business,Married,Graduate,1,Yes,No,No,35600,0.0,35600,22000,Hatchback
1479,23,Male,Business,Single,Graduate,2,No,No,No,34000,0.0,34000,25000,Hatchback
1480,23,Male,Salaried,Married,Graduate,3,Yes,No,No,33200,0.0,33200,32000,Hatchback
1481,23,Male,Business,Married,Graduate,3,Yes,No,No,33000,0.0,33000,22000,Hatchback
1482,23,Male,Salaried,Married,Graduate,4,Yes,No,No,32200,0.0,32200,30000,Hatchback
1483,23,Male,Business,Single,Graduate,2,No,No,No,32300,0.0,32300,29000,Hatchback
1484,23,Male,Salaried,Married,Graduate,3,Yes,No,No,32200,0.0,32200,19000,Sedan
1485,23,Male,Salaried,Married,Graduate,3,No,Yes,No,31500,0.0,31500,31000,Hatchback
1486,23,Male,Salaried,Married,Graduate,4,Yes,Yes,No,31100,0.0,31100,18000,Sedan
1487,22,Male,Salaried,Married,Post Graduate,2,Yes,Yes,Yes,56100,45200.0,101300,20000,Sedan
1488,22,Male,Salaried,Married,Post Graduate,4,Yes,No,Yes,60200,40800.0,101000,27000,Sedan
1489,22,Male,Salaried,Married,Post Graduate,3,No,No,Yes,55900,45500.0,101400,19000,Sedan
1490,22,Male,Business,Married,Post Graduate,4,No,No,Yes,59600,40100.0,99700,30000,Hatchback
1491,22,Male,Business,Married,Post Graduate,2,No,No,Yes,58700,40900.0,99600,30000,Hatchback
1492,22,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,57600,40800.0,98400,25000,Hatchback
1493,22,Male,Business,Married,Post Graduate,4,Yes,Yes,Yes,56300,40500.0,96800,28000,Hatchback
1494,22,Male,Business,Married,Post Graduate,4,Yes,Yes,Yes,55400,40500.0,95900,31000,Hatchback
1495,22,Male,Salaried,Married,Post Graduate,3,No,Yes,Yes,54600,40200.0,94800,27000,Sedan
1496,22,Male,Salaried,Married,Post Graduate,4,No,No,Yes,58000,35200.0,93200,30000,Hatchback
1497,22,Male,Business,Married,Post Graduate,3,No,No,Yes,52900,40400.0,93300,32000,Hatchback
1498,22,Male,Salaried,Married,Post Graduate,2,No,Yes,Yes,57300,35600.0,92900,31000,Sedan
1499,22,Male,Salaried,Married,Post Graduate,4,Yes,No,Yes,59000,32200.0,91200,28000,Hatchback
1500,22,Male,Salaried,Married,Post Graduate,2,Yes,Yes,Yes,51200,40500.0,91700,27000,Sedan
1501,22,Male,Business,Married,Post Graduate,3,No,Yes,Yes,56400,35000.0,91400,19000,Hatchback
1502,22,Male,Business,Married,Post Graduate,4,Yes,Yes,Yes,57300,32600.0,89900,28000,Hatchback
1503,22,Female,Salaried,Married,Post Graduate,4,No,No,Yes,56600,32900.0,89500,28000,Hatchback
1504,22,Male,Business,Married,Post Graduate,3,Yes,No,Yes,58600,30700.0,89300,26000,Sedan
1505,22,Male,Salaried,Married,Post Graduate,2,Yes,No,Yes,58600,30200.0,88800,23000,Sedan
1506,22,Male,Business,Married,Post Graduate,3,Yes,No,Yes,58300,30300.0,88600,23000,Sedan
1507,22,Male,Salaried,Married,Post Graduate,2,No,No,Yes,53800,400.0,54200,20000,Hatchback
1508,22,Male,Business,Married,Post Graduate,3,Yes,No,Yes,57600,30400.0,88000,22000,Hatchback
1509,22,Male,Salaried,Married,Post Graduate,3,Yes,Yes,Yes,55700,30600.0,86300,24000,Hatchback
1510,22,Male,Salaried,Married,Post Graduate,3,No,Yes,Yes,56600,28000.0,84600,32000,Hatchback
1511,22,Male,Business,Married,Post Graduate,3,No,No,Yes,52000,32700.0,84700,29000,Hatchback
1512,22,Male,Business,Married,Post Graduate,4,Yes,No,Yes,52900,32900.0,85800,28000,Hatchback
1513,22,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,54500,30500.0,85000,24000,Hatchback
1514,22,Male,Business,Married,Post Graduate,4,Yes,No,Yes,55400,28100.0,83500,33000,Hatchback
1515,22,Male,Business,Married,Post Graduate,3,Yes,Yes,Yes,53700,30400.0,84100,23000,Hatchback
1516,22,Male,Business,Married,Post Graduate,2,Yes,No,Yes,54500,28500.0,83000,30000,Hatchback
1517,22,Male,Business,Married,Post Graduate,3,No,No,Yes,52800,30300.0,83100,24000,Hatchback
1518,22,Female,Salaried,Married,Post Graduate,2,No,No,Yes,52500,30600.0,83100,23000,Hatchback
1519,22,Male,Business,Married,Post Graduate,3,No,Yes,Yes,52300,30100.0,82400,22000,Hatchback
1520,22,Male,Business,Married,Graduate,2,No,Yes,Yes,40100,40000.0,80100,26000,Sedan
1521,22,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,51600,28000.0,79600,32000,Hatchback
1522,22,Male,Salaried,Married,Graduate,4,Yes,No,Yes,38700,40200.0,78900,30000,Hatchback
1523,22,Male,Salaried,Married,Post Graduate,3,Yes,No,Yes,52300,25600.0,77900,27000,Sedan
1524,22,Male,Business,Married,Post Graduate,2,Yes,No,Yes,50200,25200.0,75400,21000,Sedan
1525,22,Male,Business,Married,Post Graduate,3,Yes,No,Yes,50000,25800.0,75800,19000,Hatchback
1526,22,Male,Salaried,Married,Graduate,2,Yes,No,Yes,34400,40000.0,74400,28000,Hatchback
1527,22,Male,Salaried,Married,Graduate,2,No,No,Yes,39800,700.0,40500,18000,Sedan
1528,22,Male,Salaried,Married,Graduate,3,No,No,Yes,33800,40500.0,74300,24000,Sedan
1529,22,Male,Salaried,Married,Graduate,2,Yes,Yes,Yes,38300,32000.0,70300,29000,Sedan
1530,22,Male,Business,Married,Graduate,3,No,No,Yes,34800,35700.0,70500,20000,Hatchback
1531,22,Male,Business,Married,Graduate,2,Yes,No,Yes,38500,30000.0,68500,22000,Hatchback
1532,22,Male,Business,Married,Graduate,3,Yes,Yes,Yes,40100,27800.0,67900,32000,Hatchback
1533,22,Male,Salaried,Married,Graduate,2,No,No,Yes,36500,30200.0,66700,22000,Hatchback
1534,22,Male,Salaried,Married,Graduate,2,Yes,Yes,Yes,34900,30900.0,65800,25000,Hatchback
1535,22,Male,Business,Married,Graduate,3,Yes,No,Yes,33300,30500.0,63800,25000,Hatchback
1536,22,Female,Salaried,Married,Graduate,3,No,No,Yes,34800,28100.0,62900,31000,Hatchback
1537,22,Male,Business,Married,Graduate,3,Yes,Yes,Yes,31300,30900.0,62200,23000,Sedan
1538,22,Male,Business,Married,Post Graduate,4,Yes,No,No,60500,0.0,60500,29000,Sedan
1539,22,Male,Salaried,Married,Graduate,2,No,No,Yes,32100,28100.0,60200,27000,Sedan
1540,22,Male,Salaried,Married,Post Graduate,4,Yes,No,No,59800,0.0,59800,32000,Hatchback
1541,22,Male,Business,Married,Post Graduate,3,No,No,No,59900,0.0,59900,21000,Sedan
1542,22,Male,Business,Married,Post Graduate,1,Yes,No,No,59200,0.0,59200,21000,Sedan
1543,22,Male,Business,Single,Post Graduate,2,Yes,No,No,59600,0.0,59600,20000,Hatchback
1544,22,Male,Business,Married,Post Graduate,3,Yes,No,No,58500,0.0,58500,29000,Sedan
1545,22,Male,Salaried,Married,Post Graduate,1,Yes,No,No,58300,0.0,58300,25000,Hatchback
1546,22,Male,Business,Married,Graduate,3,Yes,No,Yes,32600,26700.0,59300,20000,Hatchback
1547,22,Male,Salaried,Married,Graduate,2,No,No,Yes,33200,25700.0,58900,19000,Sedan
1548,22,Male,Business,Married,Post Graduate,4,No,Yes,No,57100,0.0,57100,32000,Hatchback
1549,22,Male,Business,Single,Post Graduate,2,Yes,No,No,57100,0.0,57100,23000,Hatchback
1550,22,Male,Business,Single,Post Graduate,2,No,No,No,56600,0.0,56600,29000,Hatchback
1551,22,Male,Business,Married,Post Graduate,3,No,No,No,56400,0.0,56400,22000,Hatchback
1552,22,Male,Business,Married,Post Graduate,4,Yes,No,No,55300,0.0,55300,29000,Hatchback
1553,22,Male,Salaried,Single,Post Graduate,2,Yes,No,No,55200,0.0,55200,27000,Hatchback
1554,22,Male,Salaried,Married,Post Graduate,3,No,No,No,53100,0.0,53100,26000,Hatchback
1555,22,Male,Salaried,Single,Post Graduate,2,Yes,No,No,53200,0.0,53200,26000,Hatchback
1556,22,Male,Salaried,Married,Post Graduate,3,No,No,No,53700,0.0,53700,25000,Hatchback
1557,22,Male,Salaried,Married,Post Graduate,3,Yes,No,No,53800,0.0,53800,18000,Sedan
1558,22,Male,Business,Single,Post Graduate,2,Yes,No,No,52100,0.0,52100,30000,Hatchback
1559,22,Male,Business,Married,Post Graduate,3,Yes,No,No,52100,0.0,52100,28000,Hatchback
1560,22,Male,Business,Married,Post Graduate,2,Yes,No,No,52500,0.0,52500,18000,Sedan
1561,22,Male,Business,Married,Post Graduate,4,No,No,No,51200,0.0,51200,32000,Hatchback
1562,22,Male,Salaried,Single,Post Graduate,0,Yes,Yes,No,51900,0.0,51900,23000,Hatchback
1563,22,Male,Business,Married,Post Graduate,2,Yes,No,No,51300,0.0,51300,22000,Sedan
1564,22,Male,Salaried,Married,Post Graduate,3,No,Yes,No,51900,0.0,51900,19000,Hatchback
1565,22,Male,Salaried,Married,Graduate,3,No,No,No,40000,0.0,40000,24000,Hatchback
1566,22,Male,Salaried,Married,Graduate,3,No,No,No,39600,0.0,39600,24000,Hatchback
1567,22,Male,Salaried,Single,Graduate,0,Yes,Yes,No,39700,0.0,39700,23000,Hatchback
1568,22,Male,Salaried,Married,Graduate,3,No,Yes,No,38000,0.0,38000,23000,Sedan
1569,22,Male,Salaried,Married,Graduate,3,No,Yes,No,38600,0.0,38600,22000,Hatchback
1570,22,Male,Business,Single,Graduate,0,Yes,No,No,38000,0.0,38000,21000,Hatchback
1571,22,Male,Business,Married,Graduate,3,No,No,No,36000,0.0,36000,33000,Hatchback
1572,22,Male,Business,Single,Graduate,2,Yes,No,No,36700,0.0,36700,24000,Hatchback
1573,22,Male,Business,Married,Graduate,3,Yes,No,No,36000,0.0,36000,23000,Hatchback
1574,22,Male,Salaried,Married,Graduate,3,Yes,Yes,No,34700,0.0,34700,20000,Sedan
1575,22,Male,Salaried,Married,Graduate,3,Yes,No,No,34000,0.0,34000,19000,Hatchback
1576,22,Male,Salaried,Single,Graduate,2,No,Yes,No,33300,0.0,33300,27000,Hatchback
1577,22,Male,Business,Married,Graduate,4,No,No,No,32000,0.0,32000,31000,Hatchback
1578,22,Male,Business,Single,Graduate,2,No,Yes,No,32900,0.0,32900,30000,Hatchback
1579,22,Male,Business,Married,Graduate,3,Yes,Yes,No,32200,0.0,32200,24000,Hatchback
1580,22,Male,Salaried,Married,Graduate,4,No,No,No,31600,0.0,31600,31000,Hatchback
